NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status,Geolocation,Latitude,Longitude,Geocode Source,Geocode Match,Matched Address
490042001540,UT-14-14422,4900420,UT-14,07,09,Mountain Creek Middle School,Jordan District,Salt Lake County,5325 W Bingham Rim Road,South Jordan,UT,84009,,(801)412-1000,21,"Suburban, Large",No,1313.00000,55.05000,23.8500000,140.00000,45.00000,–,Regular,Open,"40.564506635915, -112.018140211893",40.564506635915,-112.018140211893,US Census Geocoder,Non_Exact,"5325 W BRINGHAM RIM RD, SOUTH JORDAN, UT, 84009"
490012000792,UT-04-04702,4900120,UT-04,08,12,Mountain Crest High,Cache District,Cache County,255 S 800 E,HYRUM,UT,84319,,(435)245-6093,22,"Suburban, Midsize",No,1547.00000,65.62000,23.5800000,272.00000,112.00000,–,Regular,Open,"41.628196568667, -111.832505612786",41.628196568667,-111.832505612786,US Census Geocoder,Exact,"255 S 800 E, HYRUM, UT, 84319"
490057001554,UT-18-18305,4900570,UT-18,05,08,Mountain Green Middle,Morgan District,Morgan County,6200 N 5000 W,MORGAN,UT,84050,,(801)829-3411,42,"Rural, Distant",No,496.00000,29.19000,16.9900000,22.00000,6.00000,–,Regular,Open,"41.1490986, -111.7929650",41.1490986,-111.7929650,OpenStreetMap Nominatim,Fallback,"Mountain Green Middle School, 6200, Trappers Loop Road, Morgan County, Utah, 84050, United States"
490057001567,UT-18-18101,4900570,UT-18,PK,PK,Mountain Green Preschool,Morgan District,Morgan County,6064 N. Silver Leaf Drive,MORGAN,UT,84050,,(801)876-3041,42,"Rural, Distant",No,29.00000,1.30000,22.3100000,†,†,†,Regular,Open,"41.147020022526, -111.755216380264",41.147020022526,-111.755216380264,US Census Geocoder,Non_Exact,"6064 SILVER LEAF DR, MORGAN, UT, 84050"
490057001259,UT-18-18106,4900570,UT-18,KG,04,Mountain Green School,Morgan District,Morgan County,6064 N SILVER LEAF DR,MOUNTAIN GREEN,UT,84050,,(801)876-3041,42,"Rural, Distant",No,424.00000,26.50000,16.0000000,15.00000,6.00000,–,Regular,Open,"41.147020022526, -111.755216380264",41.147020022526,-111.755216380264,US Census Geocoder,Non_Exact,"6064 SILVER LEAF DR, MOUNTAIN GREEN, UT, 84050"
490013801285,UT-9F-9F600,4900138,UT-9F,07,12,Mountain Heights Academy,Mountain Heights Academy,Salt Lake County,9067 S 1300 W Suite 204,WEST JORDAN,UT,84088,,(801)721-6329,21,"Suburban, Large",Yes,864.00000,74.07000,11.6600000,140.00000,0.00000,–,Regular,Open,"40.586472384049, -111.929107354345",40.586472384049,-111.929107354345,US Census Geocoder,Exact,"9067 S 1300 W, WEST JORDAN, UT, 84088"
490021000823,UT-07-07730,4900210,UT-07,10,12,Mountain High,Davis District,Davis County,490 S 500 E,KAYSVILLE,UT,84037,,(801)402-0450,21,"Suburban, Large",No,255.00000,16.66000,15.3100000,81.00000,8.00000,–,Other/Alternative,Open,"41.027651842821, -111.927392900011",41.027651842821,-111.927392900011,US Census Geocoder,Exact,"490 S 500 E, KAYSVILLE, UT, 84037"
490042001543,UT-14-14129,4900420,UT-14,KG,06,Mountain Point Elementary,Jordan District,Salt Lake County,15345 S 1200 W,BLUFFDALE,UT,84065,,(801)567-8940,21,"Suburban, Large",No,830.00000,41.50000,20.0000000,151.00000,41.00000,–,Regular,Open,"40.4718601, -111.9269367",40.4718601,-111.9269367,OpenStreetMap Nominatim,Fallback,"Mountain Point Elementary School, 15345, Puma Mountain Way, Bluffdale, Salt Lake County, Utah, 84065, United States"
490042001525,UT-14-14715,4900420,UT-14,10,12,Mountain Ridge High,Jordan District,Salt Lake County,14100 S Sentinel Ridge Blvd,HERRIMAN,UT,84096,,(801)412-1700,21,"Suburban, Large",No,2738.00000,113.40000,24.1400000,282.00000,98.00000,–,Regular,Open,"40.4951955, -111.9994750",40.4951955,-111.9994750,OpenStreetMap Nominatim,Fallback,"Mountain Ridge High School, 14100, Mountain View Corridor, Herriman, Salt Lake County, Utah, 84096, United States"
490003000074,UT-01-01410,4900030,UT-01,07,09,Mountain Ridge Jr High,Alpine District,Utah County,5525 W 10400 N,HIGHLAND,UT,84003,,(801)610-8758,21,"Suburban, Large",No,958.00000,42.39000,22.6000000,95.00000,15.00000,–,Regular,Open,"40.420826697499, -111.79035191589",40.420826697499,-111.79035191589,US Census Geocoder,Exact,"5525 W 10400 N, HIGHLAND, UT, 84003"
490042000886,UT-14-14145,4900420,UT-14,KG,06,Mountain Shadows School,Jordan District,Salt Lake County,5255 W 7000 S,WEST JORDAN,UT,84084,,(801)963-0291,21,"Suburban, Large",No,595.00000,29.00000,20.5200000,179.00000,65.00000,–,Regular,Open,"40.62395378684, -112.016647286133",40.62395378684,-112.016647286133,US Census Geocoder,Non_Exact,"5255 W 7000 S, WEST JORDAN, UT, 84081"
490020301565,UT-4M-4M100,4900203,UT-4M,KG,08,Mountain Sunrise Academy,Mountain Sunrise Academy,Utah County,1802 East 145 North,SARATOGA SPRINGS,UT,84043,,(801)882-2525,41,"Rural, Fringe",Yes,493.00000,20.82000,23.6800000,43.00000,0.00000,–,Regular,Open,"40.3660285, -111.8729715",40.3660285,-111.8729715,OpenStreetMap Nominatim,Fallback,"Mountain Sunrise Academy, 1802, East Pony Express Parkway, Saratoga Springs, Utah County, Utah, 84045, United States"
490003001381,UT-01-01205,4900030,UT-01,PK,06,Mountain Trails School,Alpine District,Utah County,3951 NORTH WOOD ROAD,EAGLE MOUNTAIN,UT,84005,,(801)610-8724,41,"Rural, Fringe",No,846.00000,38.33000,22.0700000,236.00000,64.00000,–,Regular,Open,"40.304500223637, -112.025514223574",40.304500223637,-112.025514223574,US Census Geocoder,Non_Exact,"3951 WOOD RD, EAGLE MOUNTAIN, UT, 84005"
490003000706,UT-01-01711,4900030,UT-01,10,12,Mountain View High,Alpine District,Utah County,665 W CENTER,OREM,UT,84057,,(801)610-8160,13,"City, Small",No,1600.00000,64.90000,24.6500000,401.00000,92.00000,–,Regular,Open,"40.297112705483, -111.711374346187",40.297112705483,-111.711374346187,US Census Geocoder,Non_Exact,"665 W CENTER ST, OREM, UT, 84057"
490120001629,UT-35-35401,4901200,UT-35,07,09,Mountain View Jr High,Weber District,Weber County,2054 S 2700 West,WEST HAVEN,UT,84401,,(801)476-7800,21,"Suburban, Large",No,797.00000,34.34000,23.2100000,153.00000,47.00000,–,Regular,New,"41.228853339928, -112.044678820702",41.228853339928,-112.044678820702,US Census Geocoder,Exact,"2054 S 2700 W, WEST HAVEN, UT, 84401"
490016901452,UT-3J-3J100,4900169,UT-3J,KG,07,Mountain View Montessori,Mountain View Montessori,Washington County,1160 N. 645 W,WASHINGTON,UT,84780,,(435)251-8539,22,"Suburban, Midsize",Yes,210.00000,15.00000,14.0000000,81.00000,18.00000,–,Regular,Open,"37.1460650, -113.5200183",37.1460650,-113.5200183,OpenStreetMap Nominatim,Fallback,"Dixie Montessori Academy, 1160, North 645 West, Green Spring, Washington, Washington County, Utah, 84780, United States"
490087000493,UT-36-36160,4900870,UT-36,PK,06,Mountain View School,Salt Lake District,Salt Lake County,1380 S NAVAJO,SALT LAKE CITY,UT,84104,,(801)974-8315,12,"City, Midsize",No,629.00000,29.00000,21.6900000,616.00000,8.00000,–,Regular,Open,"40.739695954964, -111.929529534183",40.739695954964,-111.929529534183,US Census Geocoder,Non_Exact,"1380 NAVAJO ST, SALT LAKE CITY, UT, 84104"
490021000252,UT-07-07154,4900210,UT-07,PK,06,Mountain View School,Davis District,Davis County,2025 E 3100 N,LAYTON,UT,84040,,(801)402-3700,21,"Suburban, Large",No,696.00000,31.99000,21.7600000,146.00000,34.00000,–,Regular,Open,"41.10388545392, -111.928733332561",41.10388545392,-111.928733332561,US Census Geocoder,Exact,"2025 E 3100 N, LAYTON, UT, 84040"
490017501455,UT-5J-5J300,4900175,UT-5J,KG,09,Mountain West Montessori Academy,Mountain West Montessori Academy,Salt Lake County,4125 W Foxview Dr.,South Jordan,UT,84009,,(801)566-6962,21,"Suburban, Large",Yes,450.00000,22.09000,20.3700000,63.00000,12.00000,–,Regular,Open,"40.541719227017, -111.988282909356",40.541719227017,-111.988282909356,US Census Geocoder,Non_Exact,"4125 FOXVIEW DR, SOUTH JORDAN, UT, 84009"
490012001227,UT-04-04130,4900120,UT-04,PK,06,Mountainside School,Cache District,Cache County,235 E 125 N,MENDON,UT,84325,,(435)792-7688,41,"Rural, Fringe",No,514.00000,24.21000,21.2300000,64.00000,30.00000,–,Regular,Open,"41.7103262, -111.9711108",41.7103262,-111.9711108,OpenStreetMap Nominatim,Fallback,"125 North, Mendon, Cache County, Utah, 84325, United States"
490005101152,UT-8C-8C100,4900051,UT-8C,PK,09,Mountainville Academy,Mountainville Academy,Utah County,195 S MAIN,ALPINE,UT,84004,,(801)756-9805,21,"Suburban, Large",Yes,716.00000,32.22000,22.2200000,14.00000,10.00000,–,Regular,Open,"40.450548995119, -111.777766535451",40.450548995119,-111.777766535451,US Census Geocoder,Non_Exact,"195 S MAIN ST, ALPINE, UT, 84004"
490075001255,UT-22-22150,4900750,UT-22,PK,PK,MPES Preschool,Park City District,Summit County,2700 KEARNS BLVD,PARK CITY,UT,84060,,(435)645-5600,32,"Town, Distant",No,53.00000,0.00000,†,12.00000,3.00000,–,Special Education,Open,"40.668247437299, -111.48888579622",40.668247437299,-111.48888579622,US Census Geocoder,Exact,"2700 KEARNS BLVD, PARK CITY, UT, 84060"
490014200316,UT-42-42408,4900142,UT-42,06,08,Mt. Jordan Middle,Canyons District,Salt Lake County,9351 S. Mountaineer Ln.,SANDY,UT,84070,,(801)826-7400,21,"Suburban, Large",No,757.00000,37.22000,20.3400000,247.00000,54.00000,–,Regular,Open,"40.5818619338, -111.88404479462",40.5818619338,-111.88404479462,US Census Geocoder,Exact,"9351 S MOUNTAINEER LN, SANDY, UT, 84070"
490063000431,UT-19-19142,4900630,UT-19,PK,06,Mt. Loafer School,Nebo District,Utah County,1025 S 250 W,SALEM,UT,84653,,(801)423-2705,21,"Suburban, Large",No,642.00000,26.50000,24.2300000,87.00000,18.00000,–,Regular,Open,"40.03924749824, -111.678222628691",40.03924749824,-111.678222628691,US Census Geocoder,Exact,"1025 S 250 W, SALEM, UT, 84653"
490063001563,UT-19-19345,4900630,UT-19,06,07,Mt. Nebo Middle,Nebo District,Utah County,851 W. 450 South,PAYSON,UT,84651,,(801)465-6040,31,"Town, Fringe",No,1034.00000,49.25000,20.9900000,252.00000,96.00000,–,Regular,Open,"40.037420591431, -111.746878208873",40.037420591431,-111.746878208873,US Census Geocoder,Exact,"851 W 450 S, PAYSON, UT, 84651"
490066000411,UT-20-20112,4900660,UT-20,PK,06,Mt. Pleasant School,North Sanpete District,Sanpete County,579 S 400 E,MT PLEASANT,UT,84647,,(435)462-2077,43,"Rural, Remote",No,559.00000,23.53000,23.7600000,258.00000,57.00000,–,Regular,Open,"39.53837207935, -111.447612511787",39.53837207935,-111.447612511787,US Census Geocoder,Exact,"579 S 400 E, MT PLEASANT, UT, 84647"
490021000750,UT-07-07413,4900210,UT-07,07,09,Mueller Park Jr High,Davis District,Davis County,995 E 1800 S,BOUNTIFUL,UT,84010,,(801)402-6300,21,"Suburban, Large",No,1090.00000,42.28000,25.7800000,129.00000,35.00000,–,Regular,Open,"40.871256998876, -111.85797197124",40.871256998876,-111.85797197124,US Census Geocoder,Exact,"995 E 1800 S, BOUNTIFUL, UT, 84010"
490021000130,UT-07-07142,4900210,UT-07,PK,06,Muir School,Davis District,Davis County,2275 S DAVIS BLVD,BOUNTIFUL,UT,84010,,(801)402-1550,21,"Suburban, Large",No,596.00000,28.59000,20.8500000,38.00000,21.00000,–,Regular,Open,"40.865366229009, -111.871911462299",40.865366229009,-111.871911462299,US Census Geocoder,Exact,"2275 S DAVIS BLVD, BOUNTIFUL, UT, 84010"
490120000624,UT-35-35124,4901200,UT-35,KG,06,Municipal School,Weber District,Weber County,5775 S 2200 W,ROY,UT,84067,,(801)452-4120,21,"Suburban, Large",No,317.00000,15.26000,20.7700000,144.00000,45.00000,–,Regular,Open,"41.15833740461, -112.033552368758",41.15833740461,-112.033552368758,US Census Geocoder,Exact,"5775 S 2200 W, ROY, UT, 84067"
490060000988,UT-40-40650,4900600,UT-40,09,12,Murray Adult Transition,Murray District,Salt Lake County,147 E 5065 S,MURRAY,UT,84107,,(801)957-4693,13,"City, Small",No,0.00000,0.00000,†,†,†,†,Special Education,Open,"40.660489468682, -111.887142578533",40.660489468682,-111.887142578533,US Census Geocoder,Exact,"147 E 5065 S, MURRAY, UT, 84107"
490060000374,UT-40-40704,4900600,UT-40,10,12,Murray High,Murray District,Salt Lake County,5440 S STATE,MURRAY,UT,84107,,(801)264-7460,13,"City, Small",No,1364.00000,63.50000,21.4800000,359.00000,68.00000,–,Regular,Open,"40.653558939374, -111.888439637266",40.653558939374,-111.888439637266,US Census Geocoder,Non_Exact,"5440 S STATE ST, MURRAY, UT, 84107"
490024000165,UT-08-08112,4900240,UT-08,KG,05,Myton School,Duchesne District,Duchesne County,P O BOX 186,MYTON,UT,84052,,(435)725-4735,42,"Rural, Distant",No,120.00000,6.50000,18.4600000,50.00000,15.00000,–,Regular,Open,"40.1949599, -110.0565389",40.1949599,-110.0565389,OpenStreetMap Nominatim,Fallback,"Myton School, 435, East Main Street, Myton, Duchesne County, Utah, 84052, United States"
490108000583,UT-31-31124,4901080,UT-31,KG,05,Naples School,Uintah District,Uintah County,635 W 200 S,VERNAL,UT,84078,,(435)781-3150,33,"Town, Remote",No,456.00000,21.50000,21.2100000,203.00000,37.00000,–,Regular,Open,"40.452693063756, -109.54014823083",40.452693063756,-109.54014823083,US Census Geocoder,Exact,"635 W 200 S, VERNAL, UT, 84078"
490090000491,UT-25-25712,4900900,UT-25,09,12,Navajo Mountain High,San Juan District,San Juan County,P O BOX 10040,TONALEA,AZ,86044,,(435)678-1287,43,"Rural, Remote",No,24.00000,4.98000,4.8200000,24.00000,0.00000,–,Regular,Open,,,,,,
490003401088,UT-9B-9B100,4900034,UT-9B,KG,09,Navigator Pointe Academy,Navigator Pointe Academy,Salt Lake County,6844 S NAVIGATOR RD,WEST JORDAN,UT,84084,,(801)840-1210,21,"Suburban, Large",Yes,375.00000,19.55000,19.1800000,4.00000,0.00000,–,Regular,Open,"40.626758086632, -112.002003618617",40.626758086632,-112.002003618617,US Census Geocoder,Non_Exact,"6844 S NAVIGATOR DR, WEST JORDAN, UT, 84084"
490063001458,UT-19-19747,4900630,UT-19,KG,12,Nebo Advanced Learning Center,Nebo District,Utah County,161 E 400 N,SALEM,UT,84653,,(801)489-2833,21,"Suburban, Large",No,2.00000,18.55000,0.1100000,†,†,†,Regular,Open,"40.060706892652, -111.670126485252",40.060706892652,-111.670126485252,US Census Geocoder,Exact,"161 E 400 N, SALEM, UT, 84653"
490063001635,UT-19-19711,4900630,UT-19,KG,12,Nebo Online School,Nebo District,Utah County,161 E 400 North,SALEM,UT,84653,,(801)423-7029,21,"Suburban, Large",No,7791.00000,0.00000,†,482.00000,36.00000,–,Regular,Open,"40.060706892652, -111.670126485252",40.060706892652,-111.670126485252,US Census Geocoder,Exact,"161 E 400 N, SALEM, UT, 84653"
490045000951,UT-15-15114,4900450,UT-15,KG,06,Nebo View School,Juab District,Juab County,380 E 200 N,NEPHI,UT,84648,,(435)623-1812,32,"Town, Distant",No,353.00000,17.53000,20.1400000,71.00000,25.00000,–,Regular,Open,"39.711374403784, -111.82893443721",39.711374403784,-111.82893443721,US Census Geocoder,Exact,"380 E 200 N, NEPHI, UT, 84648"
490036001449,UT-12-12231,4900360,UT-12,PK,06,Neil Armstrong Academy,Granite District,Salt Lake County,5194 West Highbury Parkway,WEST VALLEY,UT,84120,,(385)646-5284,21,"Suburban, Large",No,688.00000,27.00000,25.4800000,147.00000,67.00000,–,Regular,Open,"40.71200985316, -112.01362904698",40.71200985316,-112.01362904698,US Census Geocoder,Non_Exact,"5194 HIGHBURY PKWY, WEST VALLEY, UT, 84120"
490024000166,UT-08-08116,4900240,UT-08,KG,05,Neola School,Duchesne District,Duchesne County,P O BOX 220,NEOLA,UT,84053,,(435)725-4715,42,"Rural, Distant",No,137.00000,7.56000,18.1200000,38.00000,13.00000,–,Regular,Open,"40.4332886, -110.0268195",40.4332886,-110.0268195,OpenStreetMap Nominatim,Fallback,"Neola School, 9000 North, Neola, Duchesne County, Utah, 84053, United States"
490072001506,UT-37-37158,4900720,UT-37,PK,06,New Bridge School,Ogden City District,Weber County,2150 Jefferson Ave.,OGDEN,UT,84401,,(801)737-8100,13,"City, Small",No,665.00000,32.40000,20.5200000,336.00000,17.00000,–,Regular,Open,"41.227846375011, -111.964613684546",41.227846375011,-111.964613684546,US Census Geocoder,Exact,"2150 JEFFERSON AVE, OGDEN, UT, 84401"
490003001641,UT-01-01440,4900030,UT-01,–,–,New Eagle Mountain Middle School,Alpine District,Utah County,575 N 100 E,AMERICAN FORK,UT,84003,,(801)610-8400,21,"Suburban, Large",No,†,†,†,†,†,†,Regular,Future,"40.388578716703, -111.795853087799",40.388578716703,-111.795853087799,US Census Geocoder,Exact,"575 N 100 E, AMERICAN FORK, UT, 84003"
490087000510,UT-36-36220,4900870,UT-36,PK,06,Newman School,Salt Lake District,Salt Lake County,1269 N COLORADO ST,SALT LAKE CITY,UT,84116,,(801)578-8537,12,"City, Midsize",No,405.00000,28.00000,14.4600000,222.00000,34.00000,–,Regular,Open,"40.796126853906, -111.930191125158",40.796126853906,-111.930191125158,US Census Geocoder,Non_Exact,"1269 COLORADO ST, SALT LAKE CITY, UT, 84116"
490087000511,UT-36-36224,4900870,UT-36,PK,08,Nibley Park School,Salt Lake District,Salt Lake County,2785 S 800 E,SALT LAKE CITY,UT,84106,,(801)481-4842,12,"City, Midsize",No,483.00000,32.00000,15.0900000,227.00000,38.00000,–,Regular,Open,"40.710878670902, -111.868243188611",40.710878670902,-111.868243188611,US Census Geocoder,Exact,"2785 S 800 E, SALT LAKE CITY, UT, 84106"
490012000598,UT-04-04140,4900120,UT-04,PK,06,Nibley School,Cache District,Cache County,2545 S 660 W,NIBLEY,UT,84321,,(435)792-7676,22,"Suburban, Midsize",No,511.00000,23.47000,21.7700000,100.00000,57.00000,–,Regular,Open,"41.6859070022, -111.849106985168",41.6859070022,-111.849106985168,US Census Geocoder,Exact,"2545 S 660 W, NIBLEY, UT, 84321"
490006300993,UT-A1-A1700,4900063,UT-A1,09,12,No. UT. Acad. for Math Engineering & Science,No. UT. Acad. for Math Engineering & Science,Davis County,2750 N UNIVERSITY PARK BLVD,LAYTON,UT,84041,,(801)395-3350,21,"Suburban, Large",Yes,667.00000,31.79000,20.9800000,25.00000,0.00000,–,Regular,Open,"41.099538833553, -111.98757816644",41.099538833553,-111.98757816644,US Census Geocoder,Non_Exact,"2750 UNIVERSITY PARK BLVD, LAYTON, UT, 84041"
490006301528,UT-A1-A1705,4900063,UT-A1,09,12,No. UT. Acad. of Math Engineering & Science Ogden,No. UT. Acad. for Math Engineering & Science,Weber County,1465 Edvalson Street,OGDEN,UT,84408,,(801)513-4084,13,"City, Small",Yes,459.00000,21.18000,21.6700000,36.00000,0.00000,–,Regular,Open,"41.195672622929, -111.941355922663",41.195672622929,-111.941355922663,US Census Geocoder,Exact,"1465 EDVALSON ST, OGDEN, UT, 84408"
490004801149,UT-6D-6D100,4900048,UT-6D,KG,06,Noah Webster Academy,Noah Webster Academy,Utah County,205 E 400 S,OREM,UT,84058,,(801)426-6624,13,"City, Small",Yes,520.00000,23.65000,21.9900000,164.00000,32.00000,–,Regular,Open,"40.289819995402, -111.691009176274",40.289819995402,-111.691009176274,US Census Geocoder,Exact,"205 E 400 S, OREM, UT, 84058"
490012000078,UT-04-04406,4900120,UT-04,07,08,North Cache Middle School,Cache District,Cache County,157 W 600 S,RICHMOND,UT,84333,,(435)258-2452,41,"Rural, Fringe",No,1194.00000,49.81000,23.9700000,237.00000,129.00000,–,Regular,Open,"41.91066603756, -111.813639396911",41.91066603756,-111.813639396911,US Census Geocoder,Exact,"157 W 600 S, RICHMOND, UT, 84333"
490021000135,UT-07-07412,4900210,UT-07,07,09,North Davis Jr High,Davis District,Davis County,835 S STATE ST,CLEARFIELD,UT,84015,,(801)402-6500,21,"Suburban, Large",No,941.00000,47.32000,19.8900000,375.00000,88.00000,–,Regular,Open,"41.102166951833, -112.013902255783",41.102166951833,-112.013902255783,US Census Geocoder,Non_Exact,"835 STATE ST, CLEARFIELD, UT, 84015"
490006800998,UT-A6-A6100,4900068,UT-A6,KG,09,North Davis Preparatory Academy,North Davis Preparatory Academy,Davis County,1765 W HILLFIELD RD,LAYTON,UT,84041,,(801)547-1809,21,"Suburban, Large",Yes,966.00000,47.22000,20.4600000,232.00000,37.00000,–,Regular,Open,"41.085454426746, -111.973509775639",41.085454426746,-111.973509775639,US Census Geocoder,Non_Exact,"1765 HILL FIELD RD, LAYTON, UT, 84041"
490021000136,UT-07-07414,4900210,UT-07,07,09,North Layton Jr High,Davis District,Davis County,1100 W 2000 N,LAYTON,UT,84041,,(801)402-6600,21,"Suburban, Large",No,959.00000,47.07000,20.3700000,254.00000,49.00000,–,Regular,Open,"41.089245229581, -111.986006386692",41.089245229581,-111.986006386692,US Census Geocoder,Exact,"1100 W 2000 N, LAYTON, UT, 84041"
490120000625,UT-35-35402,4901200,UT-35,07,09,North Ogden Jr High,Weber District,Weber County,575 E 2900 N,OGDEN,UT,84414,,(801)452-4800,21,"Suburban, Large",No,862.00000,37.77000,22.8200000,149.00000,56.00000,–,Regular,Open,"41.313755739962, -111.965603403359",41.313755739962,-111.965603403359,US Census Geocoder,Exact,"575 E 2900 N, OGDEN, UT, 84414"
490120000626,UT-35-35128,4901200,UT-35,KG,06,North Ogden School,Weber District,Weber County,530 E 2650 N,OGDEN,UT,84414,,(801)452-4300,21,"Suburban, Large",No,537.00000,23.50000,22.8500000,133.00000,47.00000,–,Regular,Open,"41.307162204006, -111.965126947841",41.307162204006,-111.965126947841,US Census Geocoder,Exact,"530 E 2650 N, OGDEN, UT, 84414"
490120000627,UT-35-35132,4901200,UT-35,PK,06,North Park School,Weber District,Weber County,4046 S 2175 W,ROY,UT,84067,,(801)452-4340,21,"Suburban, Large",No,523.00000,26.62000,19.6500000,250.00000,57.00000,–,Regular,Open,"41.189904381482, -112.032175196784",41.189904381482,-112.032175196784,US Census Geocoder,Exact,"4046 S 2175 W, ROY, UT, 84067"
490012000079,UT-04-04144,4900120,UT-04,PK,06,North Park School,Cache District,Cache County,2800 N 800 E,NORTH LOGAN,UT,84341,,(435)752-5121,22,"Suburban, Midsize",No,495.00000,22.50000,22.0000000,106.00000,20.00000,–,Regular,Open,"41.782390471857, -111.813112334958",41.782390471857,-111.813112334958,US Census Geocoder,Exact,"2800 N 800 E, NORTH LOGAN, UT, 84341"
490009000062,UT-03-03167,4900090,UT-03,KG,05,North Park School,Box Elder District,Box Elder County,50 E 700 N,TREMONTON,UT,84337,,(435)515-5080,32,"Town, Distant",No,661.00000,31.50000,20.9800000,189.00000,100.00000,–,Regular,Open,"41.720843529373, -112.167335901125",41.720843529373,-112.167335901125,US Census Geocoder,Non_Exact,"50 W 700 N, TREMONTON, UT, 84337"
490003001299,UT-01-01150,4900030,UT-01,PK,06,North Point School,Alpine District,Utah County,2300 W 1900 N,LEHI,UT,84043,,(801)610-8722,13,"City, Small",No,1128.00000,47.55000,23.7200000,174.00000,49.00000,–,Regular,Open,"40.4114060, -111.8689868",40.4114060,-111.8689868,OpenStreetMap Nominatim,Fallback,"West 1900 North, Lehi, Utah County, Utah, 84043, United States"
490006901138,UT-41-41111,4900069,UT-41,PK,12,North Region Blind,Utah Schools for the Deaf and the Blind,Weber County,742 HARRISON BLVD,Ogden,UT,84404,,(801)629-4735,13,"City, Small",No,18.00000,12.00000,1.5000000,4.00000,0.00000,–,Special Education,Open,"41.250726833694, -111.947910812642",41.250726833694,-111.947910812642,US Census Geocoder,Exact,"742 HARRISON BLVD, OGDEN, UT, 84404"
490084000470,UT-24-24110,4900840,UT-24,KG,05,North Rich School,Rich District,Rich County,P O BOX 129,LAKETOWN,UT,84038,,(435)946-3359,42,"Rural, Distant",No,122.00000,7.12000,17.1300000,32.00000,10.00000,–,Regular,Open,"41.8227667, -111.3216912",41.8227667,-111.3216912,OpenStreetMap Nominatim,Fallback,"North Rich Elementary School, East 100 South, Laketown, Rich County, Utah, 84038, United States"
490066000412,UT-20-20704,4900660,UT-20,09,12,North Sanpete High,North Sanpete District,Sanpete County,390 E 700 S,MT PLEASANT,UT,84647,,(435)462-2452,43,"Rural, Remote",No,782.00000,31.38000,24.9200000,298.00000,70.00000,–,Regular,Open,"39.536504773697, -111.447870614169",39.536504773697,-111.447870614169,US Census Geocoder,Exact,"390 E 700 S, MT PLEASANT, UT, 84647"
490066000413,UT-20-20404,4900660,UT-20,07,08,North Sanpete Middle,North Sanpete District,Sanpete County,655 E 100 S,MORONI,UT,84646,,(435)436-8206,43,"Rural, Remote",No,355.00000,20.65000,17.1900000,159.00000,39.00000,–,Regular,Open,"39.5235024, -111.5893023",39.5235024,-111.5893023,OpenStreetMap Nominatim,Fallback,"100 South, Moroni, Sanpete County, Utah, 84646, United States"
490093000542,UT-26-26704,4900930,UT-26,09,12,North Sevier High,Sevier District,Sevier County,350 W 400 N,SALINA,UT,84654,,(435)529-3717,43,"Rural, Remote",No,270.00000,17.15000,15.7400000,102.00000,0.00000,–,Regular,Open,"38.963206870867, -111.870982894679",38.963206870867,-111.870982894679,US Census Geocoder,Exact,"350 W 400 N, SALINA, UT, 84654"
490093000782,UT-26-26310,4900930,UT-26,06,08,North Sevier Middle,Sevier District,Sevier County,135 N 100 W,SALINA,UT,84654,,(435)529-3841,43,"Rural, Remote",No,196.00000,11.85000,16.5400000,100.00000,0.00000,–,Regular,Open,"38.959455441756, -111.861858682337",38.959455441756,-111.861858682337,US Census Geocoder,Exact,"135 N 100 W, SALINA, UT, 84654"
490002501089,UT-5B-5B100,4900025,UT-5B,KG,09,North Star Academy,North Star Academy,Salt Lake County,2920 W 14000 S,Bluffdale,UT,84065,,(801)302-9579,21,"Suburban, Large",Yes,522.00000,27.46000,19.0100000,22.00000,13.00000,–,Regular,Open,"40.4973719, -111.9378678",40.4973719,-111.9378678,OpenStreetMap Nominatim,Fallback,"14000 South, Bluffdale, Salt Lake County, Utah, 84065, United States"
490087000695,UT-36-36140,4900870,UT-36,PK,06,North Star School,Salt Lake District,Salt Lake County,1545 N MORTON DR,SALT LAKE CITY,UT,84116,,(801)578-8448,12,"City, Midsize",No,336.00000,22.01000,15.2700000,231.00000,44.00000,–,Regular,Open,"40.804099272264, -111.944401892542",40.804099272264,-111.944401892542,US Census Geocoder,Non_Exact,"1545 MORTON DR, SALT LAKE CITY, UT, 84116"
490069000415,UT-21-21704,4900690,UT-21,09,12,North Summit High,North Summit District,Summit County,BOX 497,COALVILLE,UT,84017,,(435)336-5656,42,"Rural, Distant",No,371.00000,20.23000,18.3400000,43.00000,18.00000,–,Regular,Open,"40.9161148, -111.3941932",40.9161148,-111.3941932,OpenStreetMap Nominatim,Fallback,"North Summit High School, 100 East, Coalville, Summit County, Utah, United States"
490069000724,UT-21-21304,4900690,UT-21,05,08,North Summit Middle,North Summit District,Summit County,BOX 497,COALVILLE,UT,84017,,(435)336-5678,42,"Rural, Distant",No,323.00000,16.63000,19.4200000,46.00000,21.00000,–,Regular,Open,"40.9155957, -111.3959262",40.9155957,-111.3959262,OpenStreetMap Nominatim,Fallback,"North Summit Middle School, 100 South, Coalville, Summit County, Utah, United States"
